"recipe_id","recipe_name","ingredients","cuisine","calories","rating","instructions","difficulty","image_url"
"1003","Pimiento Cheese Spread","200g mild cheddar cheese, 100g cream cheese or Neufchatel, 1 tbsp fresh lemon juice, 1 tbsp warm water, 1/2 cup chopped pimiento (drained), 1 celery stalk (finely diced), 2 scallions (sliced), 1/4 cup pecans (toasted and chopped)","American","377","4.0","In a food processor, combine the cheddar, cream cheese, lemon juice, and water ? process for 3-4 minutes until very smooth | Transfer to a bowl and stir in the pimientos, celery, and scallions | Add the toasted pecans just before serving or sprinkle them on top | Keeps for 4-5 days in the refrigerator","easy","https://images.pexels.com/photos/13771319/pexels-photo-13771319.jpeg?auto=compress&cs=tinysrgb&h=350"
"1004","Roasted Squash Vegetable Medley","1 medium zucchini (sliced), 1 yellow squash (sliced), 1 medium onion (cut into wedges), 200g button mushrooms (halved), 2 tbsp olive oil, 1 tsp poultry seasoning, 1/2 tsp salt, 1/4 tsp fresh ground black pepper","American","102","5.0","Preheat oven to 425?F (220?C) | Combine zucchini, squash, onion, and mushrooms in a large bowl | Add olive oil and toss until all vegetables are coated | Sprinkle with poultry seasoning, salt, and pepper ? toss again | Spread in a shallow baking pan | Roast for 20-25 minutes until tender, tossing with tongs halfway through | Serve hot","easy","https://images.pexels.com/photos/6129281/pexels-photo-6129281.jpeg?auto=compress&cs=tinysrgb&h=350"
"1005","Chicken Adobo","1 kg chicken wings, 6 cloves garlic (minced), 1/2 cup white vinegar, 1 tsp whole black peppercorns, 2 bay leaves, 1/2 cup soy sauce, 1 tsp accent seasoning (MSG, optional), 1/2 tsp salt, 1 cup water, 2 tbsp vegetable oil for frying, steamed rice for serving","Filipino","435","4.5","Combine all ingredients except the oil in a stainless steel saucepan | Bring to a boil over medium heat, then reduce heat to medium-low | Cover and simmer for about 30 minutes until the meat is very tender, turning occasionally | Remove the meat from the sauce and pan-fry in a little oil until browned on all sides | Transfer to a serving platter and pour the sauce over | Serve with warm steamed rice","easy","https://images.pexels.com/photos/6525933/pexels-photo-6525933.jpeg?auto=compress&cs=tinysrgb&h=350"
"1006","Chicken Dijon Pasta Salad","400g rotini pasta, 200g fresh broccoli florets, 1/2 cup plain yogurt, 2 tbsp wheat germ, 2 tbsp white vinegar, 1 tbsp Dijon mustard, 1/4 tsp black pepper, 2 cups cooked chicken (diced), 1 fresh tomato (diced), 1/4 cup red onion (diced)","American","254","4.3","Cook the rotini according to package directions, adding the broccoli during the last 4 minutes ? drain and rinse in cold water | In a large bowl, combine the yogurt, wheat germ, vinegar, mustard, and pepper ? mix well | Add the pasta, broccoli, chicken, tomato, and onion ? toss to coat | Cover and refrigerate for 2 hours | Toss again before serving","easy","https://images.pexels.com/photos/31136886/pexels-photo-31136886.jpeg?auto=compress&cs=tinysrgb&h=350"
"1007","Pineapple Carrot Cake","1/2 cup vegetable oil, 1 cup granulated sugar, 2 large eggs, 1 1/2 cups all-purpose flour, 1 tsp baking powder, 1 tsp ground cinnamon, 1/4 tsp salt, 1 tsp vanilla extract, 1 cup carrots (grated), 1/2 cup crushed pineapple (drained), 1/2 cup shredded coconut, 1/2 cup walnuts (chopped)","American","338","5.0","Preheat oven to 350?F (175?C) and line a 9 x 9-inch pan with parchment paper | Beat together oil and sugar, add eggs, and beat well | Add flour, baking powder, cinnamon, and salt ? mix well | Stir in vanilla, carrots, pineapple, coconut, and walnuts ? mix until combined | Pour into the prepared pan and bake for 45-50 minutes until a toothpick comes out clean | Cool before serving","easy","https://images.pexels.com/photos/5594508/pexels-photo-5594508.jpeg?auto=compress&cs=tinysrgb&h=350"
"1008","Albuquerque Chicken Soup","4 cups chicken broth, 1 can (354ml) evaporated milk, 1 avocado (diced), 1/4 cup ripe olives (sliced), 1 chayote squash (peeled and cubed), 4 slices bacon (diced), salt and pepper to taste","Mexican-American","308","4.3","Cut the chayote into small cubes and saut? with the diced bacon until the bacon is crisp | Heat the broth and evaporated milk together in a pot | Add the avocado and olives | Add the chayote and bacon mixture to the soup | Adjust seasonings with salt and pepper | Serve hot","easy","https://images.pexels.com/photos/36101433/pexels-photo-36101433.jpeg?auto=compress&cs=tinysrgb&h=350"
"1009","Garlic Basil Mashed Potatoes","1 kg Yukon Gold potatoes (peeled and cut into 2-inch pieces), 6 cloves garlic (peeled), 3 tbsp unsalted butter, 1/3 cup whole milk, 2 tbsp fresh basil (chopped), 2 tbsp fresh chives (chopped), salt and black pepper to taste","American","285","5.0","Fill a large pot 3/4 full with water, salt lightly, and bring to a boil | Add potatoes and garlic and cook until fork-tender, about 20-25 minutes ? drain | Return the potatoes and garlic to the pot and add butter | Mash until smooth, then add basil, chives, and enough milk to achieve a creamy but not runny texture | Season with salt and pepper | Serve hot","easy","https://images.pexels.com/photos/13422423/pexels-photo-13422423.jpeg?auto=compress&cs=tinysrgb&h=350"
"1010","Yogurt Fruit Bark","2 cups plain Greek yogurt, 3 tbsp maple syrup, 1/2 cup fresh blueberries, 1/2 cup fresh strawberries (sliced), 1/4 cup granola cereal","American","178","5.0","Line a quarter-sheet pan with parchment paper | Whisk together the yogurt and maple syrup in a small bowl | Spread the mixture onto the prepared sheet pan | Top with blueberries, strawberries, and granola | Freeze for at least 4 hours, preferably overnight | Break into pieces and serve | Freeze any leftovers","easy","https://images.pexels.com/photos/32055320/pexels-photo-32055320.jpeg?auto=compress&cs=tinysrgb&h=350"
"1011","Salmon Dip","200g cooked salmon (flaked), 8 oz cream cheese (softened), 2 tbsp heavy cream, 1 tbsp fresh lemon juice, 2 green onions (sliced), 2 tbsp fresh dill (chopped), salt and black pepper to taste","American","114","5.0","Place salmon, cream cheese, cream, and lemon juice in a jug or food processor ? blend until well combined | Stir in green onions and dill and season to taste | If not serving immediately, cover and refrigerate ? bring out 15-30 minutes before serving | Serve with crackers or vegetables","easy","https://images.pexels.com/photos/29692605/pexels-photo-29692605.jpeg?auto=compress&cs=tinysrgb&h=350"
"1012","Red Pepper Jelly Cheesecake","8 oz cream cheese (softened), 1 large egg, 2 cloves garlic (minced), 1/4 cup Parmesan cheese (grated), 1 jar red pepper jelly, crackers for serving","American","550","4.3","Preheat oven to 350?F (175?C) | In a food processor, blend cream cheese, egg, garlic, and Parmesan until smooth | Add 2/3 of the jar of red pepper jelly and blend well | Place a pan of water in the oven to keep the cheesecake moist | Pour the mixture into a 6-inch springform pan and bake beside the water for 40 minutes until a knife inserted in the centre comes out clean | Chill for several hours | Remove from the pan, top with the remaining jelly, and serve with crackers","easy","https://images.pexels.com/photos/31928751/pexels-photo-31928751.jpeg?auto=compress&cs=tinysrgb&h=350"
"1013","Lamb Stew with Irish Dumplings","2 tbsp vegetable shortening, 500g lamb shoulder (cubed), 4 cups water, 1 tsp salt, 1/4 tsp black pepper, 1 bay leaf, 3 carrots (sliced), 1 medium onion (diced), 1 potato (cubed), 1/2 cup frozen peas, 2 tbsp all-purpose flour mixed with 1/4 cup water. For dumplings: 2 cups Bisquick baking mix, 2 tbsp fresh parsley (chopped), 2/3 cup milk","Irish","707","4.5","Melt the shortening in a large skillet and brown the meat well ? spoon off the drippings | Add 4 cups water, salt, pepper, and bay leaf ? bring to a boil, then reduce heat | Cover and cook for about 2 hours, stirring occasionally | Stir in carrots, onion, and potato ? cook for 20 minutes longer | Stir in peas | Blend 2 tablespoons baking mix with 1/4 cup water and stir into the stew ? cook until thickened | Make the dumplings: stir together 2 cups baking mix, parsley, and milk to form a soft dough | Drop by spoonfuls onto the boiling stew | Cook uncovered over low heat for 10 minutes, then cover and cook 10 minutes longer | Serve hot","easy","https://images.pexels.com/photos/29536546/pexels-photo-29536546.jpeg?auto=compress&cs=tinysrgb&h=350"
"1014","Coffin Ice Cream Sandwiches","6 rectangular ice cream sandwiches, 1/2 cup white frosting, orange and black food coloring, chocolate sprinkles, Halloween sprinkles for decorating","American","180","4.2","Tint 1/2 cup frosting orange and 1 tablespoon frosting black | Cut the corners off each ice cream sandwich to form coffin shapes | Dip the sides of the sandwiches in chocolate sprinkles | Frost the tops with orange frosting | Decorate as desired with black frosting, white frosting, and sprinkles | Freeze until ready to serve","easy","https://images.pexels.com/photos/5040411/pexels-photo-5040411.jpeg?auto=compress&cs=tinysrgb&h=350"
"1015","Date Bars","3 large eggs, 1 cup granulated sugar, 1 tsp vanilla extract, 1/2 cup unsalted butter (melted), 1 cup all-purpose flour, 1 tsp baking powder, 1 cup pitted dates (chopped), 1/2 cup walnuts (chopped), 1/2 cup seedless raisins, 3 tbsp confectioners sugar for rolling","American","389","4.3","Preheat oven to 350?F (175?C) and grease a 9-inch square cake pan | Mix eggs, sugar, vanilla, and melted butter with an electric mixer until well blended, about 3 minutes | Mixing constantly, add flour a little at a time and the baking powder | Using a rubber spatula, fold in dates, nuts, and raisins ? mix well | Pour into the prepared pan and bake for about 30 minutes until a toothpick inserted in the center comes out clean | While still warm, cut into bars about 1 inch wide and 3 inches long | Roll each bar in confectioners sugar | Store in an airtight container with wax paper between layers","medium","https://images.pexels.com/photos/36072771/pexels-photo-36072771.jpeg?auto=compress&cs=tinysrgb&h=350"
"1016","Cherry Nut Nuggets","1/2 cup vegetable shortening, 4 oz cream cheese (softened), 1/2 cup granulated sugar, 1 large egg, 1/2 tsp almond extract, 1 1/4 cups all-purpose flour, 1/2 tsp baking soda, 1/4 tsp salt, 1 cup pecans (finely chopped), 24 maraschino cherries (halved)","American","95","5.0","Cream together shortening and cream cheese ? gradually add sugar, beating until light and fluffy | Add the egg and almond extract, beating well | Combine flour, baking soda, and salt ? stir into the creamed mixture | Chill the dough for at least 1 hour | Preheat oven to 350?F (175?C) | Shape the dough into 1-inch balls | Roll each ball in the chopped pecans and place on an ungreased cookie sheet | Gently press a cherry half into the centre of each cookie | Bake for 16-18 minutes | Cool on wire racks","easy","https://images.pexels.com/photos/5619924/pexels-photo-5619924.jpeg?auto=compress&cs=tinysrgb&h=350"
"1017","Irish Mocha Frost","1 cup strong brewed coffee, 1 cup whole milk, 2 tbsp unsweetened cocoa powder, 1 cup Irish cream liqueur (divided)","Irish","317","5.0","In a small saucepan, combine coffee, milk, and cocoa ? heat over moderate heat, whisking, until the cocoa is dissolved ? let cool | Stir in 1/2 cup of the liqueur and pour into a metal ice tray fitted with a divider ? freeze until solid | In a blender, blend the frozen coffee mixture with the remaining 1/2 cup liqueur until smooth but still frozen | Serve in 2 stemmed glasses","easy","https://images.pexels.com/photos/10794693/pexels-photo-10794693.jpeg?auto=compress&cs=tinysrgb&h=350"
"1018","Smothered Pork Chops with Cider","4 bone-in pork chops, 2 slices bacon (diced), 2 tbsp all-purpose flour, 1 cup apple cider, 1/2 tsp ground black pepper, 1 yellow onion (sliced), 2 Granny Smith apples (sliced), 1/2 tsp salt, 1/4 cup water, 2 cloves garlic (minced), 1 tsp fresh thyme leaves, 2 bay leaves, 1 tbsp fresh parsley (chopped)","American","375","5.0","Fry the diced bacon in a small saucepan over medium heat until lightly browned, about 8-10 minutes ? remove the bacon and reserve the fat (you should have about 2 tablespoons) | Reduce heat to medium-low and gradually whisk flour into the fat until smooth and light brown, about 5 minutes | Whisk in the apple cider, bring to a boil, then cover and set aside | Heat 1 tablespoon oil in a 12-inch skillet over high heat | Season the pork chops with 1/2 teaspoon pepper and brown on both sides, about 3 minutes per side ? remove to a plate | Reduce heat to medium, add the onions, apples, salt, and water ? cook until the onions are softened and browned, about 5 minutes | Stir in garlic and thyme and cook for 30 seconds | Return the chops to the skillet in a single layer, pour in the warm sauce, and add the bay leaves | Cover, reduce heat to low, and simmer until the pork is tender, about 30 minutes | Remove the chops to a platter | Increase heat to medium-high and simmer the sauce rapidly until thickened to a gravy consistency, about 5 minutes | Discard the bay leaves, stir in parsley, and season with salt and pepper | Pour the sauce over the chops and sprinkle with the reserved bacon","medium","https://images.pexels.com/photos/7333262/pexels-photo-7333262.jpeg?auto=compress&cs=tinysrgb&h=350"
"1019","Seriously Seasoned Black Bean Soup","2 tbsp olive oil, 3 scallions (sliced), 2 celery stalks (diced), 1 jalape?o (minced), 3 cloves garlic (minced), 1 tsp ground cumin, 1/2 tsp dried oregano, 1/4 tsp cayenne pepper, 2 cans (400g each) black beans (drained), 1 can (400g) Rotel tomatoes, 2 cups low-sodium chicken broth, 1 tbsp balsamic vinegar, sour cream and shredded cheese for serving","Mexican","237","4.3","Heat oil in a large pot ? saut? scallions, celery, jalape?o, and garlic for 5 minutes | Add cumin, oregano, and cayenne ? cook for 2 more minutes | Add the Rotel tomatoes and cook for 2 minutes | Add the black beans and chicken broth and simmer for 10 minutes | Stir in the balsamic vinegar | Pur?e the soup in batches in a blender and return to the pot | Season with salt and pepper to taste | Serve topped with sour cream, cheese, or onions","medium","https://images.pexels.com/photos/31985804/pexels-photo-31985804.jpeg?auto=compress&cs=tinysrgb&h=350"
"1020","Crock Pot Mac and Cheese","2 cups whole milk, 1/2 cup half-and-half, 2 tbsp all-purpose flour, 2 tbsp unsalted butter, 4 oz cream cheese (cubed), 1 tsp Worcestershire sauce, 1/2 tsp mustard powder, 2 tbsp onion (diced), 2 cups Monterey Jack and cheddar cheese blend (shredded), 1/2 tsp salt, 1/4 tsp white pepper, 1/2 tsp paprika, 1/4 tsp garlic powder, 400g elbow macaroni (uncooked)","American","592","4.3","Spray a 5-quart or larger crock pot with nonstick cooking spray | Pour milk and half-and-half into the crock pot and stir in the flour to dissolve | Add all remaining ingredients except the macaroni ? stir well | Cover and cook on low for 2 1/2 to 3 hours, or on high for 1 1/2 hours, stirring about halfway through and again during the last 10-15 minutes | Cook the macaroni according to package directions ? drain and stir into the cheese sauce | Add additional milk if needed for desired creaminess | Serve hot","easy","https://images.pexels.com/photos/10993148/pexels-photo-10993148.jpeg?auto=compress&cs=tinysrgb&h=350"
"1021","Soft Frosted Cookies","For cookies: 2 cups all-purpose flour, 1 tsp baking powder, 1/2 cup unsalted butter (softened), 1/2 cup granulated sugar, 1/4 cup confectioners sugar, 1/4 cup sour cream, 1 tsp vanilla extract, pinch of salt. For frosting: 1 cup confectioners sugar, 2 tbsp unsalted butter (softened), 2 tbsp milk or cream, 1/2 tsp vanilla extract, sprinkles for decorating","American","208","4.4","Preheat oven to 350?F (175?C) and line a baking sheet with parchment paper | Combine flour, baking powder, and salt ? set aside | Whisk together butter and both sugars until light and fluffy | Beat in the egg yolks one at a time and incorporate the vanilla and sour cream | Slowly add the dry ingredients to the wet and mix until well combined ? chill for 30 minutes | Roll the dough into balls by the tablespoon and place on the prepared sheet, 2-3 inches apart | Bake for 10-12 minutes until the bottoms are lightly browned | Cool on a wire rack | Make the frosting: whisk sugar and butter together, then slowly add milk until the frosting holds the proper consistency | Frost the cooled cookies and top with sprinkles","medium","https://images.pexels.com/photos/162813/cookies-milk-cookies-milk-drink-162813.jpeg?auto=compress&cs=tinysrgb&h=350"
"1022","Fried Ice Cream Dessert","1/4 cup unsalted butter, 1/2 cup brown sugar, 1/2 cup sliced almonds, 2 cups crushed cornflake cereal, 1/2 cup shredded coconut, 1.5 litres vanilla ice cream (softened), 1 tsp ground cinnamon, honey or caramel sauce for serving","American","196","4.4","Preheat oven to 375?F (190?C) | Melt butter in a 10-inch skillet over medium heat ? add almonds and cook for 3 minutes, stirring | Stir in crushed cereal, coconut, and brown sugar ? mix well | Press the mixture into the bottom of an ungreased 9 x 13-inch pan | Bake for 8 minutes ? cool, then place in the freezer for 30 minutes | In a large bowl, soften the ice cream and sprinkle with cinnamon ? mix well | Spread over the cooled crust, cover, and freeze for about 4 hours | Cut into squares and serve with honey, caramel, or chocolate sauce drizzled over the top","medium","https://images.pexels.com/photos/4858510/pexels-photo-4858510.jpeg?auto=compress&cs=tinysrgb&h=350"
"1023","Easy Bake Oven Chocolate Chip Cookies","2 tbsp granulated sugar, 2 tbsp brown sugar, 2 tbsp margarine, 1/4 tsp baking powder, 1/4 tsp vanilla extract, 2 tsp water, 1/4 cup all-purpose flour, 2 tbsp mini chocolate chips","American","27","4.5","Preheat the Easy Bake Oven for 15 minutes | Stir together the sugars and margarine | Add baking powder, vanilla, water, and flour ? stir until combined | Mix in the chocolate chips | Roll the dough between your fingers to make 12 small balls, about 1/2 inch each | Place a few balls on a greased and floured baking sheet with space between them | Bake for 10-12 minutes | Repeat until all cookies are baked","easy","https://images.pexels.com/photos/31116131/pexels-photo-31116131.jpeg?auto=compress&cs=tinysrgb&h=350"
"1024","Moussaka Quiche","1 medium eggplant (sliced and fried), 1 medium onion (sliced and saut?ed), 200g mushrooms (sliced and saut?ed), 250g ground beef (browned with crushed red pepper), 4 large eggs, 1 cup whole milk, 1/4 tsp hot pepper sauce, 1/4 cup Parmesan cheese (grated), 2 cloves garlic (minced), 2 tbsp fresh chives (chopped), 2 tomatoes (sliced), 1 unbaked 9-inch pie shell, salt and pepper to taste","Greek","535","4.4","Preheat oven to 325?F (160?C) | Heat oil in a skillet and deep-fry eggplant slices until translucent and lightly browned, 2-3 minutes ? drain on paper towels | Saut? onion until almost soft and drain | Saut? mushrooms until moisture evaporates and drain | Mix the ground beef with crushed red pepper | In a large bowl, whisk together eggs, milk, hot pepper sauce, Parmesan, garlic, and chives ? season with salt and pepper | Layer eggplant, mushrooms, onions, tomatoes, and meat in the pie shell until 3/4 full | Pour the egg mixture over to fill | Bake on the lower third of the oven for 45 minutes to 1 hour until the custard is set | Let stand for 10 minutes before serving","easy","https://images.pexels.com/photos/29535638/pexels-photo-29535638.jpeg?auto=compress&cs=tinysrgb&h=350"
"1025","Mushroom Casserole","500g fresh mushrooms (sliced), 6 slices American cheese, 1/4 cup ripe olives (sliced), 2 tbsp all-purpose flour, 1 cup half-and-half, 2 tbsp unsalted butter (melted), 1/2 cup crushed crackers","American","212","4.5","Preheat oven to 350?F (175?C) | Alternate layers of mushrooms, cheese, and olives in a greased 2-quart casserole | Blend flour and half-and-half together ? pour over the layered mixture | Pour the melted butter over the casserole | Sprinkle crushed crackers on top | Bake for 30 minutes until golden and bubbly | Serve hot","easy","https://images.pexels.com/photos/17379694/pexels-photo-17379694.jpeg?auto=compress&cs=tinysrgb&h=350"
"1026","Cherry Orange Crisp","1/3 cup all-purpose flour, 1/3 cup rolled oats, 1/4 cup brown sugar, 1/4 cup cold margarine (cubed), 1 can (400g) cherry pie filling, 2 tbsp orange marmalade, 2 tbsp sliced almonds","American","325","5.0","Preheat oven to 375?F (190?C) and grease an 8-inch square baking dish | Combine flour, rolled oats, and brown sugar ? blend well | Using a fork or pastry blender, cut in the cold margarine until the mixture is crumbly | Spread the pie filling in the greased dish | Top with orange marmalade and almonds | Sprinkle the flour mixture evenly over the fruit | Bake for 20-30 minutes until golden brown | Serve warm","easy","https://images.pexels.com/photos/15872855/pexels-photo-15872855.jpeg?auto=compress&cs=tinysrgb&h=350"
"1027","Chicken Avocado Vol-Au-Vents","2 tbsp olive oil, 2 chicken breasts (cubed), 2 cloves garlic (minced), 200g mushrooms (sliced), 1 leek (sliced), 1/2 cup whole milk, 1 packet cream of chicken soup mix, 1/2 cup chicken stock, 1 tsp dried tarragon, 1 avocado (diced), 6 vol-au-vent pastry cases","French","540","4.4","Preheat oven to 180?C (350?F) | Heat oil in a pan and cook the chicken in batches until browned ? set aside | Add a little more oil and saut? the leeks, garlic, and mushrooms until softened | Return the chicken to the pan and remove from heat | In a saucepan, whisk the soup powder with milk and stock ? bring to a boil to thicken, then stir in the tarragon | Pour the soup mixture into the pan with the chicken and mushrooms ? stir to combine, then gently fold in the avocado | Spoon into the pastry cases | Bake for 5-8 minutes until hot | Serve immediately","easy","https://images.pexels.com/photos/15560949/pexels-photo-15560949.jpeg?auto=compress&cs=tinysrgb&h=350"
"1028","Lentils with Mushrooms","1 celery stalk (diced), 1 carrot (diced), 1 medium onion (diced), 200g mushrooms (sliced), 3 cloves garlic (minced), 2 tbsp olive oil, 1 tbsp ghee or butter, 1 cup black lentils (rinsed), 2 cups vegetable broth, 1 tbsp balsamic vinegar, salt to taste","French","282","5.0","Chop the onion, celery, carrot, and mushrooms ? mince the garlic | Heat the olive oil and ghee in a pressure cooker over low heat | Add the onions and garlic and gently cook for 2-5 minutes until the onion becomes clear but not brown | Add the mushrooms, celery, and carrot and cook for another 5 minutes | Add the lentils and broth | Lock the lid into place and cook at high pressure for 12 minutes | Allow the pressure to reduce gradually | Stir in the vinegar and salt to taste","medium","https://images.pexels.com/photos/6629121/pexels-photo-6629121.jpeg?auto=compress&cs=tinysrgb&h=350"
"1029","French Dip Roll","1 medium onion (sliced and saut?ed), 300g sliced roast beef, 1/2 cup fontina cheese (shredded), 1 can refrigerated French bread dough, 4 tbsp unsalted butter (divided), 1 clove garlic (minced), 2 tbsp Parmesan cheese (grated), 2 tbsp all-purpose flour, 1 can (400g) condensed French onion soup","American","1017","4.4","Preheat oven to 350?F (175?C) | Saut? the onion until soft | Unroll the loaf of dough | Layer half the roast beef, saut?ed onions, and cheese over the dough to within 1/2 inch of one long side | Top with the remaining roast beef | Starting on the long side with the filling, roll up and press the seam firmly to seal | Place diagonally seam-side down on an ungreased 15 x 10-inch pan | Melt 2 tablespoons butter and brush over the loaf ? sprinkle with Parmesan | Bake for 25-30 minutes until golden brown, then cover with foil and bake 10 minutes more | Make the sauce: melt the remaining 2 tablespoons butter, stir in the flour with a whisk, and cook for 2 minutes | Whisk in the soup and bring to a boil ? reduce to a simmer and cook until thickened, about 10 minutes | Slice the roll and serve with the sauce on the side","easy","https://images.pexels.com/photos/8253664/pexels-photo-8253664.jpeg?auto=compress&cs=tinysrgb&h=350"
"1030","Pantry Veggie Soup","1 can (400g) cut green beans (undrained), 1 can (400g) corn (undrained), 1 can (400g) condensed tomato soup, 4 cups water, 1 tsp garlic salt, 1/4 tsp ground pepper, 1 tsp dried basil, 1 cup small shell pasta","American","369","4.0","Combine the green beans, corn, and tomato soup with their liquids in a large pan with the water | Add garlic salt, pepper, and basil | Heat on the stovetop to a rolling boil | Add the shell pasta | Cook for 7-10 minutes until the pasta is tender | Serve hot and season to taste","easy","https://images.pexels.com/photos/19870684/pexels-photo-19870684.jpeg?auto=compress&cs=tinysrgb&h=350"
"1031","Italian Green Salad","4 cups romaine lettuce (chopped), 1/2 cup seasoned croutons, 1 Roma tomato (diced), 2 tbsp Parmesan cheese (grated), 2 tbsp black olives (sliced), Italian dressing to taste","Italian","122","4.3","Combine all ingredients in a large bowl | Toss with your favorite Italian dressing | Serve immediately","easy","https://images.pexels.com/photos/31269823/pexels-photo-31269823.jpeg?auto=compress&cs=tinysrgb&h=350"
"1032","Light Cherry Turnovers","1 can refrigerated biscuits (8 count), 1 cup cherry pie filling, 1 tbsp powdered sugar for dusting","American","110","5.0","Preheat oven to 350?F (175?C) and spray a muffin pan with cooking spray | Separate the biscuits and flatten each into a 4-inch circle | Place about 3 cherries from the pie filling in the centre of each and bring the edges up to form balls | Place each in a prepared muffin well seam-side down | Bake for 8-10 minutes until golden | Remove from the pan and cool slightly | Sprinkle each with a pinch of powdered sugar before serving","easy","https://images.pexels.com/photos/34708857/pexels-photo-34708857.jpeg?auto=compress&cs=tinysrgb&h=350"
"1033","Simply Sunday Skillet","4 large eggs, 4 slices bacon (cooked and crumbled), 2 green onions (sliced), 1/2 cup Monterey Jack cheese (shredded), 2 cups refrigerated hash browns, salt and pepper to taste","American","204","4.4","Preheat oven to 350?F (175?C) | In a 12-inch cast iron skillet, cook bacon over medium heat until crispy ? remove and crumble | Swirl the skillet to coat the sides with bacon grease, then pour out the excess | Spread the hash browns evenly over the bottom of the skillet and create 4 wells | Let the hash browns brown for about 5 minutes | Place the skillet in the oven for about 15 minutes to cook and brown the potatoes | Remove and cool for 5 minutes | Carefully crack one egg into each well | Return to the oven for 10 minutes | Sprinkle cheese, bacon, and green onions over the top and bake for 2 more minutes | Divide into 4 portions and serve","medium","https://images.pexels.com/photos/22678883/pexels-photo-22678883.jpeg?auto=compress&cs=tinysrgb&h=350"
"1034","Mushroom Cream Sauce with Pasta","400g pasta (cooked), 1 tbsp olive oil, 1 medium onion (diced), 3 cloves garlic (minced), 1/2 cup low-fat sour cream, 1 can (400g) condensed cream of mushroom soup, 1/4 cup chicken broth or white wine, 1 tsp Worcestershire sauce, 1/4 tsp ground black pepper, 1/4 cup Parmesan cheese (grated)","Italian","162","5.0","Cook pasta according to package directions ? drain | Heat olive oil over medium-high heat in a saucepan | Add the onion and saut? for 5 minutes until soft, then add garlic and saut? for 2 more minutes | Stir in the sour cream, soup, broth or wine, Worcestershire sauce, and pepper ? stir until smooth | Reduce heat to medium and bring to a simmer | When the sauce has thickened to your liking, stir in Parmesan cheese | Combine with the cooked pasta and serve","easy","https://images.pexels.com/photos/15820588/pexels-photo-15820588.jpeg?auto=compress&cs=tinysrgb&h=350"
"1035","Garlic Chicken Nibbles with Dill Dip","1 kg chicken wings, 4 cloves garlic (minced), 2 tbsp fresh lemon juice, 1 tbsp paprika, salt and black pepper. For dip: 1/2 cup plain yogurt, 2 tbsp fresh parsley (chopped), 1 tbsp fresh dill (chopped), 1/2 tsp dried dill, salt to taste","American","949","5.0","Combine chicken with garlic, lemon juice, paprika, salt, and pepper in a large bowl ? stir well to coat | Cover and refrigerate for 3 hours or overnight | Remove the chicken from the marinade, reserving the marinade | Place the chicken on a wire rack in a baking dish | Bake uncovered in a moderate oven (180?C / 350?F) for about 50 minutes until well browned and tender, brushing occasionally with the reserved marinade | Make the dip: combine all dip ingredients in a small bowl | Serve the chicken with the dill dip","easy","https://images.pexels.com/photos/8831847/pexels-photo-8831847.jpeg?auto=compress&cs=tinysrgb&h=350"
"1036","East Coast Lobster Roll","2 lobster tails (cooked and chopped), 3 tbsp mayonnaise, 2 tsp Dijon mustard, 1 tbsp fresh lemon juice, 1 celery stalk (finely diced), 1 tbsp dill pickles (chopped), 1 tbsp fresh chives (chopped), 1 tbsp fresh parsley (chopped), 2 tbsp unsalted butter, 2 hot dog buns, crumbled potato chips for garnish","American","614","4.5","Remove the meat from the cooked lobsters and chop into bite-size pieces | Combine the lobster meat with mayonnaise, Dijon, lemon juice, celery, pickles, chives, and parsley ? season with salt and pepper | Butter the hot dog buns and grill until toasted | Fill the buns with the lobster mixture | Garnish with crumbled potato chips and serve immediately","easy","https://images.pexels.com/photos/20143890/pexels-photo-20143890.png?auto=compress&cs=tinysrgb&h=350"
"1037","Jalapeno Hummus Bread","For hummus: 1 can (400g) garbanzo beans (drained), 2 cloves garlic, 2 tbsp olive oil, 1/2 tsp salt, 1 tbsp fresh parsley, 1 jalape?o (seeded). For bread: 2 cups self-rising flour, 1/2 tsp salt, 1/2 tsp garlic powder, 2 large eggs, 1/3 cup whole milk","American","165","4.0","Preheat oven to 400?F (200?C) and grease a loaf pan | Make the hummus: pur?e all hummus ingredients in a food processor until mostly smooth but still with some texture | Mix together the flour, salt, and garlic powder in a large bowl | In a separate bowl, whisk the eggs and milk, then add to the dry ingredients | Stir in the hummus mixture until combined | Pour into the prepared pan | Bake for 40 minutes until golden brown on top and a knife inserted comes out clean | Cool for at least 10 minutes before removing from the pan","medium","https://images.pexels.com/photos/6089625/pexels-photo-6089625.jpeg?auto=compress&cs=tinysrgb&h=350"
